id,sentencia original,label,len_chars,len_words
786550247174447106,@Anaterran @victorita_fest @Nifunifa4 el año pasado no dio muchos,NEU,65,9
774865746639728640,Me faltan 50mil colones la única manera de hacer toda la entrada de Metallica es literal pichaseandome esta semana trabajar 12 horas,N,132,22
768521153002569728,en realidá é algo duro de asimilar ni el alcohol me ayuda,N,57,12
814832123148378114,"#2017prometoque recuperare estado fisico, seguire amando y respetando a mi @_adrianaquevedo y veere todos los dias @CombinadoPTV",NEU,128,17
809595329616248832,"#StarWars #RogueOne que buena película, nos pone de regreso en esa galaxia muy muy lejana, emocionante e intensa hasta el final.",P,128,21
767846757996847104,@landscps pues imaginate en una casa muy grande,NEU,47,8
801248779374567426,@mariapiasilva12 pasaste con 11 be happy jajaj felicitaciones te amo,P,68,10
793575747201798144,@dankenzon imagínate! Si cuando uno saluda a alguien que está saludando al de atrás se siente feo.. me da miedo ajeno,N,117,21
818942430854713344,"@angies_ay ¡Mucha suerte, bonita! Ojalá logres conseguirlos. Saludos a tu bebé",P,78,11
771053662336651264,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas,N,114,22
817447576630796289,Cuándo se termine este contrato empezaré a buscar un nuevo depa y un gatito.,P,76,14
807383001608769536,"Era un señor de edad y eso. Y pues, es entendible. Pero que feo y difícil debe ser vivir eso",N,92,20
809222240638091264,@zombiepolares ten cuidadoo a mi mamá le clonaron la tarjeta hace un par de días,NEU,80,15
816282488330928128,"@David17519416 Pero no hicimos rolas por años, solo ligamos bandas y canciones en común Gracias por escuchar",P,108,17
806923123094220800,Estaría muy bueno saber que pide la gente para navidad..!! jajaja el mio cumplir mis sueños y avanzar cada ve…,P,110,20
818628254907191297,"Otsss uno se siente igual, lo peor es que realmente tuvo la culpa este pobre hombre",N,83,16
800773852783644672,Veo que sí la depresión tropical se convierte en huracán se llamará Otto. Que comience el MemeFest!,N,99,17
779862488124981248,".@sebafle @diego_vallarino jaja a mi favor debo decir q tampoco es un descubrimiento mío, sino de mi hermano,y aseguro q es independiente",NEU,137,22
768543848742150144,@Eduardo_Pers Ps que las exterminen. Por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj),N,122,22
804153261259419648,Nunca voy a entender porque se fueron a eeg... El verdadero combate peru se fue ahi no se porque! TE VEO Y ME PICA VICICONTE,N,124,25
791669330916286464,@alvrod Nunca apuesto cuando la probabilidad en contra mía es 1,N,63,11
816511244504952832,"Mi celular sabe que soy mexicano, escribí white y me lo corrigió por ejote",NEU,74,14
817512660375916545,wawwwww siempre encuentro la modelo perfecta amo mi pasion de diseñar #javiercarbajaldiseñador #cdmx #atelierjaviercarbajal,P,123,14
790759191308857344,Juro que pienso que Glenn sigue vivo como aquella vez y que el y Abraham estan bien,P,83,17
814579029319811072,"@IkebanaBlossom Yo, he probado con pisco, y buenazo tmb, ah.",P,60,10
808518536050200578,Saber que hay lugares y sueños infinitos por alcanzar este 2017..... Y empezar a planear como alcanzarlos yaaaaa,NEU,112,18
769664229590925313,El bloqueo -en vez del mute- es en realidad una medida para reducir el ridículo para los que no saben que existe el screenshot,NEU,126,24
772487315042209792,@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión,P,133,15
771436170706313216,@Mery_Nasu nuestras mentes estan conectadas gracias a nuestro negativismo,NEU,73,9
797515887100182528,Acabo de tener una idea formidable que involucra a @tsaitami y por eso le mandé un correo,P,89,17
771099612086140928,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando,P,97,17
770737219074191360,en plan bonito  porque yo no,NEU,28,6
777721329344655360,@tatisalvaradop Mañana si me duermo en la oficina le cuento para que se sienta culpable *busca el cofal y las pantuflas* Bonita noche,NEU,133,23
813134058351972352,Q lindo y agradable detalle Se ve q me conoces algo,P,51,11
768582085376405504,@Paloma_cv12 el club de la comedia se ha quedado demasiado grande #monologuista Jaja,NEU,84,13
767756456166817792,@ConsueCaballer jajajajaja pues que se vuelva loco conmigo leches... llevo dias petándolo y nada...,N,99,14
818924607507955712,@CARLOSEES Yo le dije que quería un beso suyo y me rechazó. No te sientas tan triste jajaja,N,91,18
816063880321531905,@ConsejodePata lcp te da solo una galleta rellenita de 30 céntimos y un vasito de cifrut,N,88,16
816321974515286016,Adiós a la nueva planta de #Ford en #México,N,43,9
807918614246461440,"@underpoch @10_nov @nuligesta @LuJVS La rubia es una vieja teñida, farandulera pero tiene la tarasca",NEU,100,15
775804907764920320,"@Sheo_series creo que si, ella no se acostumbra a la vida pobre de pablo, pero aqui va ser diferente ya q Maia no le importa los lujos",NEU,134,27
801647312036646912,Yo solo estoy pensando en proteger a mis gatos y a la perrita,NEU,61,13
771039103697690624,Una etapa se cierra y comienza una nueva aventura,P,49,9
796356156151173121,@ezies19 gracias a ti por tenerme como ejemplo a seguir  sos muy dulce,P,70,13
816319281767981057,"@vcatita al contrario, me creo poco porque según mi ""couchhhhhh"" ya debo de hacer 6k",P,84,15
817267361610801152,"Cálmala pinche Jesús, si me quiero morir y todo pero no de esta forma tan culera, que me atropelle un carro mejor.",N,114,22
818661999810736128,#SiempreTePediré Un abrazo y un beso de buenas Noches,P,53,9
803638753491193856,"Entre mas creces, mas cuenta te das de cuan triste es la vida, de que no todo es bueno y de que nada es eterno. Bendita infancia",N,128,27
809280785182322688,@clauchoarrionda pquno ladra y ls demas retwitean,NEU,49,7
813765583951069185,me llevo bien con los ex de @_adrianaquevedo jaja hasta jugamos pichangas @CombinadoPTV #yosupereamiex,NEU,102,14
810798831222878208,"Por que saben, con ella es la única persona que llegaba a la u y empezaba a hablar de 5h y yo 1D",NEU,96,23
811195457657569280,@msalgadocr de fijoooo. Y luego juntos olvidamos que fuimos a Palmares,NEU,70,11
780895754730676224,No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena,N,107,22
770798433645031424,"Yo mantendría que toby está vivo si no fuese por el tuit de keegs, por el insta de troian de hace unos días..... Esas cosas sabéis",NEU,130,26
796530023779958785,@mario_hart de parte de mi hermana ella dice que por que no te vuelves a pintar de rubio que asi de rubio te queda mejor piensalo,NEU,129,26
798732040376029185,@Zunga a mi solo me quedan 5...ya casi veo la Luz,P,49,11
768592454601809920,Sólo quería hablar con gente en verda,NEU,37,7
799436785487122433,@AndresCastg verdad? Que triste que se haya llegado a ese punto,N,63,11
774978929069268992,Que dizque el debut de CM Punk en la UFC fue tan corto que puede entrar en un vídeo de Instagram. @Sweats_me debe estar muy triste.,N,131,26
811999146165108736,Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria,P,77,9
818712651471683584,De que sirve que me los trage si tengo panza de embarazada. #horasad,N,68,13
799603531380588544,Buenos días @Rubiu5 que pases un buen día,P,41,8
771377812053819392,Que dificil es retomar los estudios despues de dos meses sin tocar un libro.. #pereza #ganascero #septiembre=examen,N,115,17
803683049045159936,Prefiero Lamentarme Solo Lo Que Esta Pasando,N,44,7
797640962952622080,@silviauc_cr charita que ya no canto igual,N,42,7
770386885428514821,@sammyriotmars Cierto  qué bonico es darles otra vida a los libros,P,66,11
782315069787017216,@discolocontilde oye pero es carbohidrato,NEU,41,5
791840258040041472,"Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer",N,110,20
770888205822484480,Así leyendo entre líneas y el discurso de @sanchezcastejon igual vota que no a Rajoy. #InvestiduraOndaCero,NEU,106,16
769597539305791488,"@MasRazonqUnSant Entro el golpe,limpio como una mañana de primavera",NEU,67,9
786780809642377216,Ya me cansé de ver los juegos de la #LMB que se terminen muy noche.. piensan que uno no va a trabajar al día siguiente. O que pedo???,N,133,28
803725500216545281,La lluvia definitivo que no me tiee piedad cuando ando en bus,N,61,12
768030924500000768,"@Gabi_Herranz @KNekro yo se lo dije 10 veces ya, pero el me sigue teniendo ese pequeño odio... es comprensible, siempre le caere mal",N,132,23
792119123648061440,No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas,N,117,21
769996459748028416,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo",N,111,20
818613166988935171,@soyalannavarro me pregunto: ¿habrás leído mi tweet y te sorprendiste por que ese es mi máximo nivel creativo? Me temo que sí.,N,126,22
816318304818118656,@Miamanta buenos días sam ya aquí estamos después de estar un poco enfermo pero ya vamos mejorando saludos y feliz año y bendiciones,P,132,23
770010128720486400,@ignatiareilly una oleada de cosas homófobas días anteriores,N,60,8
788209179030872064,@susanagkp @gracesusan1958 @maqui13 si es así esta perdonada !,P,62,9
804715789140054017,Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee,P,75,13
818868572621574147,@AbieeFlores comprame unos Voy a morir congelada,N,48,7
769986734293716992,@Tengo_Mas_Razon Mi país El primer tema que escuche de Nach,NEU,59,10
771110803726557185,Javi lopez lateral derecho  #rcde,NEU,33,5
817738385754308612,"@DraMonicaAF Pero, baby. Todos merecemos una oportunimándaloalamierda.",N,70,7
769968677269729280,@elitron77 Tranquilo. Ya me imaginaba. Tengo planes de ir al Bernabéu para ver a la Real. Allá para finales de Enero,P,116,21
808055362465185792,@PaIestina @CDPalestinoSADP @arayamas @mauroabughosh @palestinalibre quiero un polo así,NEU,87,9
799135744463929344,Digamos que se me hizo un poquiiiito tarde leyendo noticias y escribiendo algo. Será hasta mañana,N,97,16
812818652470706181,@EntelPeru ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas,P,94,11
813590524796030976,@valejandralb el pueblo crema está feliz con lo de Vento!,P,57,10
771407412096008192,Me veía hermosa con ese septum Me lo voy a poner otra vez se que os suda la polla pero pa eso esta twitter https://t.co/nl7gGDdBu5,P,130,25
814269981961633792,"@Debbiesape Falta que te acostumbres más seguro p, salir de día es un suicidio",N,78,14
772549660653355009,"@NKHrapBLAQ bueno, yo voy por la mañana a madrid pero intentaré ir o si no nos vemos en la cola que fijo me pasaré",NEU,114,24
790727328888262660,@Jenyeerimenta Yo a él lo amaba desde hace 3 años y ya es demasiado común jaja,N,78,16
782391546570219520,"Terminé mi Inktober, pero mi hermano no está y no lo podré subir Esperaré que pasen 3 días más para subirlos juntos. Adivinen que dibuje!",NEU,137,25
796199821061328896,Qué triste ver que el odio por una mujer esté por encima de la razón,N,68,15
796208842640097280,No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!,N,118,23
781269088005918720,"@cuervotinelli miércoles, sábados y domingos son los peores días para mi TE EXTRAÑO !!",N,86,14
818653727653400576,Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo,P,99,18
770098781744398338,"Mañana me veré las que faltan, pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado",N,100,20
793251243451904001,@junchyg16 nùbiles doncellas ?entonces yo me salvo,NEU,50,7
771018763697266688,@miradadelaluna @FinisimaPersona lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.,N,133,22
816906588921491456,"Que te contesten con un ""¿Qué demonios fue todo esto? jajaja"" a un mensaje bonito, sí te mata un poquito.",NEU,105,20
816779482291912704,@nilomandeDior Hoy estuve viendo muchas fotos dell Escuadrón. Lo extraño,N,72,10
816715733342109696,"Confieso que tengo una play list en Spotify que dice : «Canciones para Bangtan » , son canciones cursis y una que otra loca",P,123,24
811761532837236736,@ximena_casanova @VGardini25 yo tambieen SIGUE CON EL PACHECO OYE,NEU,65,9
758985341231476736,"Solo porque es viernes yo sigo en la cama y me da igual llegar tarde... Igual, ya me estoy levantando...tampoco vamos a abusar...",NEU,129,23
775941293411176450,"Buenas noches papus, que descansen",P,34,5
817214630632243200,"@AggroQueenFay Solo fui a una de sus presentaciones 30 minutos, comprendeme",NEU,75,11
815788777150918656,"Primero quiero formar un equipo inicial: Lurantis, Primarina, Mimikyu, Salamence, Krookodile, Sylveon. Que mal que no está Mawile",N,129,18
799296785508233216,Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente,NEU,80,16
817527901830713345,Esperamos que disfrutes de este día con tus seres queridos #DíaDeReyes #DeliciaObelie,P,85,12
810910859622957057,@verdesrosas receta médica? Full pepas y descanso,NEU,49,7
810895037135540224,"Es cuestión de actitud, de perspectiva y circunstancias. Así que buena cara a los momentos malos",NEU,96,16
799481901874638848,Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.,P,110,19
812477113253109761,"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",NEU,98,18
792531752292061184,"después 1 mes me entero q a una piba le robaron las entradas para el m&amp;g, ayy pobre!",N,88,18
769215099664039936,Ojala mi princesa no se ponga triste porq no fue su abuela elvira el dia de los abuelos solo su papito chus ella queria q vayan los dos,N,135,28
771715645843079169,ayer preguntaban y dónde están las solteras!!!! todo mi grupo alza la mano y yo la única que no y todas voltean a verme AJAJAJAJAJJA,NEU,132,25
768580520821329921,Mañana es muy probablee que caiga un directo!! Y ya sabeis lo que pasa en los directos...,NEU,89,17
812787252887687168,extraño cantar todas las de @CNCOmusic con esta estupida @99Allison11,N,69,10
815763969956806657,Jueputaaaa extraño mi bici. Esta panza de camionero me va a matar,N,65,12
790915172634329088,@GeorgeBleach ya sé que es feo pero,N,35,7
798755412602327040,"@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.",N,134,21
817016555028549632,@pablogarabito tu muy bien ¡saludos! Q bonito mi nombre al aire @Planeta947 @alelaneta bonito día.,P,98,15
801888490036174848,"@ushcala que bueno, claro que si, envíame tu dirección de correo por DM",NEU,71,13
791829705599152128,Es divino y se extraña pero ya fue,NEU,34,8
768521914704887808,@MatiDiazWarrior @severinoiezzi @Maxisanchez06... ¡¡Nos sumamos a la felicitación a un grande!!,P,95,11
770599389555527680,Siento el Spam. Quiero que comprendáis  y compartáis conmigo la felicidad de este momento. Espero ser el mejor Capitán de todos!,P,128,21
800193190628204544,"@barsacampeon10 Qué horror, la mala suerte de esa pobre niña es tremenda... Pobrecita...",N,88,13
811261087576424448,Lo peor que puede existir es decepcionar a alguien que quieres,N,62,11
803207109051564033,"@MonumentalCR Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo",P,128,23
813097045011603456,@karenvaldis en forma de recalentado,NEU,36,5
792907128910381056,"Es taaaaaan triste que teoría de juegos este en mi plan de estudios en la UAM, pero no en el campus al que voy a licitar en España.",N,131,28
802276272135086081,"Lo único que vamos a extrañar de Eruviel,será la canción de ""Yo soy mexiquense"" en cada evento Por supuesto que no!No puedo odiarla más",N,135,24
808432201826041856,"Hablando de miradas lascivas, yo una vez vi en el metro a un maldito viejo, que no dejaba de ver a una niña de la secundaria con uniforme",N,137,28
798733258964037634,@gracma hola nena tanto tiempo .como has estado?te cuento ? yo mas feliz no puedo estar hoy,P,91,17
815743965630726144,"@Paulitm Paulina, confirmamos que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",NEU,122,18
809164916909363200,"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",N,88,21
819004192702349312,"Me da culo caminar de noche por anahuac city, ni pedo, gym time",N,63,13
769968293184765952,"@elitron77 Bueno, yo soy de la Real, neutral total",NEU,50,9
770077064833671168,"@SandraCauffman Hola Sandrita. No le habia deseado un feliz dia de la madre, tarde pero seguro.¿ Sabe usted si Juno ha tomado mas fotos ?",P,137,25
768534019927597060,@Angela_M_A_ hombre me dices que se oía mal  yo soy defensora de Amaiah a morir JAJAJ,NEU,85,16
755966460355235840,"Lo bueno es que voy para Talamanca y Cahuita en una gira, lo malo es que es el finde antes del examen de analítica",NEU,114,24
797489349801734144,@HectorBrockwell excelente con de semana,P,40,5
815129885815533569,Q reviente es ese #Dmitri A mal tiempo Buena cara Lo q hace la felicidad,P,72,15
800172771896500224,"@Extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que Fey subio y difundo mis fotos como ""esto es lo que hago""",P,136,28
800846240468660224,@jrojasnovoa eso mismo de hecho has logrado un montón porque valoras el esfuerzo y eso es más bien envidiable,P,109,19
775509554805243904,me quemé las dos nalgas jajja,N,29,6
788159702320414723,.@LeoVeigaSanchez La opinión es contundente. Y no parece discriminar por partidos,NEU,81,11
791127304739094529,"@sinceratops no me dijo nada nuevo, tranqui jaja. Si ve más bolsos lindos me los recomienda también, porfa",NEU,106,18
786993549904519168,Ayer fue cumpleaños del amor de mi vida que ya no está en mi vida pero que fue y será un buen amor en mi vida. Ojalá la haya pasado feliz,P,137,31
767402959592366080,"@Pdepiromano Eso a base de tomarlo te vuelves inmune, a mí no me afecta desde que tuve que volverme una cafetera andante el curso pasado",N,136,25
768570743722536960,@Kosto_Trading @juanrallo O ponerte un casco de moto que te cubra por entero,NEU,76,13
772217924803239936,"creo q piensas que estoy enfadado contigo y no, fue una cosa mal interpretada. Ha sido el mejor año en clase y te voy a echar de menos",NEU,134,28
791669102892949504,@Vecort1577 O en la misma al otro día,NEU,37,8
816548735241093123,"@MaRkIyO1992 Ja ja che Menso, en vez de sí me escribas diario para saber mi vida",N,80,16
781301714188054528,"@sancarlena77 JAJAJA. Por cierto, hasta ahorita me percato del username. Y yo preguntando dónde vive. Soy un imbécil. Perdón.",N,125,19
772831745041457152,"Tenemos que hacer una performance para el viernes, he dicho de adaptar el 'que hases besando a la maldita lisiada??' y no han querido",N,133,24
772755920375914496,@Tidxs_ ay  mejor eso que nada no?,P,34,7
769864074582712321,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,P,109,22
799800935140773888,caro no quiere mas a su amiga,N,29,7
770337868149563392,@seelphy Genial!! Será la última parada antes del estreno en salas,P,66,11
771318170435084288,@MichaelPerrinow @Dandastur La pena es que no incluya a modo de extra el original. Con el de consola te lo regalaban con el preorder,N,132,24
818387382357594112,Ojalá me dijeran que estoy bonita tanto como se lo dicen a sergio quembidia pero esque esta hermoso unu,P,103,19
815413484351582209,"No te puede gustar algo que no sabes hacer - Mi pequeño primo Julián, 7 años, sabe más de la vida que yo",N,104,23
769615573164683264,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,NEU,137,25
768098117224894464,"El día 2 tengo los exámenes, suena lejano pero es la semana que viene jajaxd",P,76,15
788748085761417216,"@me_mata la historia de tantas en todos los países Latinoamericanos Una mierda nuestra seguridad y ese maldito concepto de ""macho""",N,130,20
816110872531611649,@Cochy_Tj llena de bendiciones jaja,P,35,5
768529250257338368,@Tabernita @ptraciogg pregunta seria.  para cuando kedada/cañas de gente twittera de la zona?,NEU,93,13
815771726143483905,"2/2 hay tantas cosas que nos pueden dar satisfacciones, sólo hay que saber que es lo que uno quiere y no perderse...Buen inicio de año",P,134,25
797141668474580992,@Agronegocios_Uy paisajes lunares o marcianos rumbo a #Flores #Trinidad desde #Soriano por la #Ruta14. No se de que nos quejamos,NEU,128,20
768221021300264964,Vale he visto la tia bebiendose su regla y me hs dado muchs grima,N,65,14
790589944376983552,@gustavohlopez Cebolla que use nuestra camiseta celeste abajo de la roja y uds. compren camisetas de los cuadros europeos para todos !!,NEU,135,22
811659807925141504,Rt por mi mama q me manda a comprar leche la muy desgraciada jajaj y estoy en él cuarto piso #VideoMTV2016 Abraham Mateo,N,120,23
784229178258358272,@sigridbazan Tu optimismo es admirable,P,38,5
816547757372698624,En la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente,N,77,16
797590170950373376,Antes el Matsuri era gratis despues subio a 10S/. Ahora 20S/ y ahora es limitado Ya nada sera como antes...,N,107,20
800388250942709760,@Adri_hdezv Bby muy duro la verdad,N,34,6
768526478720065536,#Otegi inhabilitado #EsLaSentencia Mujeres tapadas hasta los ojos #EsSuCultura Teneis un sentido inamovible del mundo y de la vida.,N,131,19
768498107898355712,@PattyCavallone Para los chicos es mil veces más fácil donar que para las chicas,NEU,80,14
771024597978345473,@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va,N,129,25
809190274727432193,@AlejoIgoa la divaza te tiene cansado toda la noche no te deja dormir,NEU,69,13
800946488952111104,@Jime_Rodriguez6 estudie con quien estudie es estudiar igual,NEU,60,8
767730342723743744,lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar,NEU,119,20
818671281604161536,Quiero a mi novia aquí conmigo,N,30,6
785304714921578496,@daphneedenis corazón lleno de odio!,N,36,5
784526101959864320,@2891891cap me qedo en lo de joaco tengo q agitarlo para ir algo difícil q vaya y q me deje ir sola menos asi q no se,NEU,117,27
808122577818439688,Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?,N,122,24
768487949482729472,"@Baronachor El concepto es de lo más bonico, pero de eso a serlo hay un trecho",NEU,78,16
767766039417462785,"gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @AntonLofer",P,81,14
809446607196454912,"@TutzyFF jajaja que bueno verla anoche, que pases un excelente día",P,66,11
768535999924334593,Cuando sufres porque no encuentras emulador para jugar al pokemon rubí en iOS 9.3.4,N,83,14
768533994170359808,"Quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.",N,106,17
789464632478011396,Claro @SarahnChile El networking y creación de contactos siempre ayuda para futuras oportunidades de negocio y trabajo,P,118,17
770065881602850817,"@rafaMartos_ @IsraelGV2 cari pero ha sido la parte dance, después vendrá la parte vocal",NEU,87,14
815744041375723521,"@la_sol_soleil Hola Sol, hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",NEU,134,20
770364852833546240,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste,N,113,23
814202756034654209,@elhigadodmarita me agarran de buen humor por fin de año.,NEU,57,10
811411872490655744,"@JulianZucchi esa palabra es de Yaco , asi le decia a Patricio y yo creo que el no es el mejor personalmente",N,108,22
770384873982922752,"@OscarBV96 tio que depresión. Pero no pasa nada, el amor lo soluciona todo",P,74,13
811694167894200320,"No necesito más, si estoy junto a mi familia. Eternamente agradecida con Ds",P,75,13
792469210567888896,1 minuto de silencio por los que trabajamos en horario de Mall y no podemos ver el clásico,N,90,18
771008376960589824,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made,P,83,17
772598157607854081,"Está demás porque mucha gente piensa que soy lesbiana. Saben donde se pueden meter sus estereotipos no? Si, ahí donde no les llega el sol",N,137,25
817423281435181056,Los Reyes magos me trajeron una cruda que,N,41,8
"8,14342E+17",Mi hermano está templadaso y se me hace tan lindo,P,49,10
805270554169274368,Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.,N,87,16
818657628704231425,@RKARTISTA justo cuando tengo mega estrés par estar estudian y haciendo tarea,N,77,12
808473314326904832,No cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,N,136,28
817642161923461120,@CauteSol22 ánimo acá en México será bienvenido! Saludos de un hincha de #CruzAzul,P,82,13
768529421548609536,"Yo espero tranquila. Si gana de nvo alg partido tradicional, después sé q podré pasarla mal, pero tamb me voy a reír bastante.",NEU,126,23
798916834883997696,"@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal",NEU,88,15
804719772114022401,@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.,P,103,17
767531479207411712,"Me veis en persona, no me saludais y luego me hablais para decirme que me habeis visto",N,86,17
819049335602216962,Me acabo de tragar un pastel en mood celina,N,43,9
815253147471839232,Aún en mi #studio trabajando... soy el único creo,NEU,49,9
766436756266819584,"Extraño tanto a mi Bro Ale!Las salidas,los consejos,las jodas con la peña! Todo me hace tremenda falta!",N,103,17
800169135808409600,@deprotti la ex novia de 30 vrs Sabina para finalmente aceptar que estas viejo,N,78,14
801540039784202243,@Phoyu_Agustina @WillyrexYT yo siempre e querido una fan así,P,60,9
795843045493211137,Para navidad voy a pedir que me suba el ponderado.,P,50,10
801250975411568640,@cindy_k20 Es que conseguí una buena chamba hasta el 24 de diciembre y necesito el dinerus ¿Nos vemos después de esa fecha?,NEU,123,22
782072397692280832,@DonVascolet Lo echan al toque jajajaa,N,38,6
767997116979478529,@bekiaes También es el cumpleaños de la preciosa actriz @luudelafuente !!,P,73,11
792417027864555520,"Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!",P,122,20
819221467900547072,Empezando el día con una de mis canciones favoritas,P,51,9
809978778323558400,No debería estresarme. No es bueno en mis condiciones,NEU,53,9
768137083839971328,@MarckLebowski michael jackson tambien y la gente canta sus canciones,NEU,69,10
816698997674889217,A veces siento que es mejor estar atrás de un escritorio que intentarle a la litigada,NEU,85,16
803184908474679296,Buen día!!!..toda hecha mierda gripe maldita pero..bañito y a trabajar se a dicho..,NEU,83,13
811988015350501376,cuando estás conversando de la más tranquila y te hacen recordar que mataron al perro de majin boo,NEU,98,18
772042274150686720,@rosabhernando... Tia que va ella y @freethenacho de telonero! Y hoy cena TT Que maaal  (he escrito mal y el corrector a puesto nasal,N,133,24
799300121666076672,Espero que sea el cargador el que este fallando y no el celu!! Me sale mas barato un cargador que un celular jajaja,NEU,115,23
797946447580626946,@saywhatmini Hermosa verdad? ️ Me toca quitarlas porque no puedo mostrar caras,NEU,78,12
768578741316583424,@Landspecies y sentimos empatia hacia cualquier ser vivo sin distinción,P,71,10
780396846564999168,"People be like ""Rojo terruco! Con el terrorismo no se negocia... a menos que se les venda armas, si se les vende armas todo bien "".",NEU,131,26
777291543321260032,"Ya no estoy para andarle sacando conversación a alguien, si la vara fluye bueno, y sino va pa' la mierda.",N,105,20
770389837945966592,Se viene pelea y de las fuertes entre Willy Toledo y el Pequeño Nicolás #HableConEllas,P,86,15
789118485473456129,"@cuervotinelli Buen día Papá !! , recién me levante...  QUE VERGÜENZA POR DIO!! Onda @charlotte_chc TREMENDO , me voy hacer un café...",N,134,22
774852457209880576,"Buenas noches papus, que descansen",P,34,5
817766937555939328,Me sancocho csm si las van tendrían ventana todo seria mejor,N,60,11
795965710015102976,"No ire a la facu porque esta muy feo el clima no hay taxis, Uber, mi mama no me quiere llevar, no me quiero mojar, pues me duermo",N,129,28
817017673057857536,@randeles Que buena foto! Felicidades,P,37,5
790695801588740098,"Me sorprende ver cómo mejoras cada día, pero más que nada me llena de felicidad... Tranquilidad Ya iré a verte lo más pronto posible.",P,133,24
815808361681784832,"Ya me cayó mal estar de vacaciones porqué me duermo muy tarde, cuando mi hora para dormir es a las 9 o 10",N,105,23
813279790513799168,-Si yo con 4 meses dejada me acuerdo hasta del día en que me agrego a face osea yo mega traumada time. Y ella 23 años como si nada.,N,131,29
798753093542285312,"Bueno, ya me cansé de poner en su lugar a esos muertos chilenos. Será hasta mañana, amigos",N,90,17
"7,78387E+17","@GaboJimenex jajaja. Yo me pegué el susto de la vida, y luego la espera por meterlo al taller de iCon. Pero ya está vivo.",NEU,121,24
819027046257086465,"@Jimena_Quijano terribles, pero ni pedo yo el jueves iré a cambiarlas",N,69,11
809815716736155648,"@ArandaPuig lamentó si le parecí prepotente, pero simplemente respondí a su afirmaciones erróneas. Puede preguntar cuanto quiera.",NEU,129,17
816354636273688576,@walkiriaflor Pues no estaba bromenado,N,38,5
783440401596317697,@RufinaCamejo Ud. dele que Ud. puede. Y si te critican les tirás que lo hacen porque sos mujer y estás salvada @diego_vallarino,NEU,127,22
